Instituição;Código;TCB;TD;TC;Cidade;UF;Data;Instituição Sujeita à Apuração da Exposição Total;Instituição Utiliza Metodologia Simplificada;Exposição Total ou Ativo Total (R$ mil);Total de Ativos Consolidados no Exterior (US$ mil);SR;TCip;
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA PARAÍBA - SICOOB PARAÍBA;11907520;b3S;I;2;CAMPINA GRANDE;PB;12/2025;Não;Sim;1.685.920;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL DE RONDÔNIA   SICOOB OUROCREDI;2144899;b3S;I;2;OURO PRETO DO OESTE;RO;12/2025;Não;Sim;632.202;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;I;2;DIVINOPOLIS;MG;12/2025;Não;Sim;2.449.805;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE  PARÁ DE MINAS LTDA - SICOOB CREDIRURAL;25387713;b3S;I;2;PARA DE MINAS;MG;12/2025;Não;Sim;937.759;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRUTAL LTDA.   SICOOB FRUTAL;71419600;b3S;I;2;FRUTAL;MG;12/2025;Não;Sim;1.278.763;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUAXUPÉ LTDA. - SICOOB ACICREDI;1699652;b3S;I;2;GUAXUPE;MG;12/2025;Não;Sim;217.905;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE SÃO SEBASTIÃO DO PARAÍSO LTDA. - SICOOB PARAÍSOCRED;1657678;b3S;I;2;SAO SEBASTIAO DO PARAISO;MG;12/2025;Não;Sim;212.545;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;I;2;CLAUDIO;MG;12/2025;Não;Sim;2.132.895;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO LESTE DA BACIA DO RIO DOCE LTDA   SICOOB CREDILESTE;5158093;b3S;I;2;CARATINGA;MG;12/2025;Não;Sim;903.118;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO METROPOLITANA DE GOIÂNIA LTDA.;7599206;b3S;I;2;GOIANIA;GO;12/2025;Não;Sim;1.920.259;NI;S5;1
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA REGIÃO SUDESTE DE MINAS GERAIS LTDA. - SICOOB CREDISUCESSO;42887133;b3S;I;2;BOM SUCESSO;MG;12/2025;Não;Sim;256.779;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO SUL DO MARANHÃO - SICREDI SUL DO MARANHÃO;26191078;b3S;I;2;IMPERATRIZ;MA;12/2025;Sim;Não;66.817;NI;S4;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA. - SICOOB UNIÃO DOS VALES;1060307;b3S;I;2;RAUL SOARES;MG;12/2025;Não;Sim;2.181.291;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA LTDA   SICOOB COOPEMATA;2335109;b3S;I;2;CATAGUASES;MG;12/2025;Não;Sim;2.243.768;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE  LAGOA DA PRATA E REGIÃO LTDA.   SICOOB LAGOACRED GERAIS;1739375;b3S;I;2;LAGOA DA PRATA;MG;12/2025;Não;Sim;957.134;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ANÁPOLIS E REGIÃO LTDA;33615055;b3S;I;2;ANAPOLIS;GO;12/2025;Não;Sim;454.846;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ARCOS LTDA. - SICOOB ARCOMCREDI;71230338;b3S;I;2;ARCOS;MG;12/2025;Não;Sim;263.266;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CREDICARU SC/RS;694389;b3S;I;2;SAO JOSE DO CERRITO;SC;12/2025;Não;Sim;1.504.723;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CRUZ ALTA;73326449;b3S;I;2;CRUZ ALTA;RS;12/2025;Não;Sim;177.783;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;I;2;CHAPECO;SC;12/2025;Sim;Não;12.116.168;NI;S4;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS AURIVERDE -  SICOOB - CREDIAL SC/RS;78858107;b3S;I;2;CUNHA PORA;SC;12/2025;Não;Sim;2.625.724;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE DORES DO INDAIÁ LTDA - SICOOB COOPCREDI;2254376;b3S;I;2;DORES DO INDAIA;MG;12/2025;Não;Sim;162.343;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ALTO URUGUAI CATARINENSE - SICOOB CREDIAUC;78840071;b3S;I;2;CONCORDIA;SC;12/2025;Não;Sim;3.734.168;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO MEIO OESTE CATARINENSE - SICOOB CREDIMOC SC;80959638;b3S;I;2;XANXERE;SC;12/2025;Não;Sim;692.379;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;b3S;I;2;PAPANDUVA;SC;12/2025;Não;Sim;1.849.637;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO SERRANO - SICOOB CREDISERRA SC;1692448;b3S;I;2;URUPEMA;SC;12/2025;Não;Sim;472.055;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUL DO BRASIL - CREVISC;10143743;b3S;I;2;GUARAMIRIM;SC;12/2025;Não;Sim;381.245;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO CANOINHAS - SICOOB CREDICANOINHAS/SC;78834975;b3S;I;2;CANOINHAS;SC;12/2025;Não;Sim;5.614.733;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO VINHO - SICOOB VALE DO VINHO;81016131;b3S;I;2;VIDEIRA;SC;12/2025;Não;Sim;2.757.433;NI;S5;1
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAIPU SICOOB CREDITAIPU;81014060;b3S;I;2;PINHALZINHO;SC;12/2025;Não;Sim;2.797.420;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78483310;b3S;I;2;ITAPIRANGA;SC;12/2025;Não;Sim;1.463.795;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS LTDA. - SICOOB JUDICIÁRIO;37076205;b3S;I;2;BRASILIA;DF;12/2025;Não;Sim;275.003;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;I;2;NOVA TRENTO;SC;12/2025;Não;Sim;1.332.148;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVOS CAMPOS - SICOOB NOVOS CAMPOS;78862083;b3S;I;2;CAMPOS NOVOS;SC;12/2025;Não;Sim;965.484;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE;78825023;b3S;I;2;PALMITOS;SC;12/2025;Não;Sim;2.298.179;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC/PR/RS;81607046;b3S;I;2;SAO MIGUEL D'OESTE;SC;12/2025;Sim;Não;8.739.049;NI;S4;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SUL CATARINENSE - SICOOB CREDISULCA SC;81367880;b3S;I;2;TURVO;SC;12/2025;Não;Sim;2.892.705;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS URUBICI - SICOOB CREDIARAUCÁRIA/SC;2587492;b3S;I;2;URUBICI;SC;12/2025;Não;Sim;540.174;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL;2090126;b3S;I;2;PASSOS MAIA;SC;12/2025;Não;Sim;1.301.750;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC;78865995;b3S;I;2;JOACABA;SC;12/2025;Não;Sim;1.183.371;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BELO HORIZONTE E CIDADES POLO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB NOSSACOOP;1760242;b3S;I;2;BELO HORIZONTE;MG;12/2025;Não;Sim;928.162;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOA ESPERANÇA LTDA. - SICOOB BELCREDI;869687;b3S;I;2;BOA ESPERANCA;MG;12/2025;Não;Sim;527.929;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAMPOS GERAIS E CAMPO DO MEIO LTDA - SICOOB CREDCAM;71146450;b3S;I;2;CAMPOS GERAIS;MG;12/2025;Não;Sim;373.661;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CARMO DO RIO CLARO LTDA - SICOOB CREDICARMO;25743311;b3S;I;2;CARMO DO RIO CLARO;MG;12/2025;Não;Sim;363.732;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CERES E RIALMA LTDA;9576849;b3S;I;2;CERES;GO;12/2025;Não;Sim;215.422;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAJUBÁ LTDA - SICOOB SUDESTE MAIS;4079285;b3S;I;2;ITAJUBA;MG;12/2025;Não;Sim;277.926;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;I;2;ITAUNA;MG;12/2025;Não;Sim;1.684.294;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE JATAÍ E REGIÃO LTDA.;10143499;b3S;I;2;JATAI;GO;12/2025;Não;Sim;294.276;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PALMEIRAS E REGIÃO LTDA.;37631058;b3S;I;2;PALMEIRAS DE GOIAS;GO;12/2025;Não;Sim;335.280;NI;S5;1
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE PARA DE MINAS LTDA - SICOOB ASCICRED;1009908;b3S;I;2;PARA DE MINAS;MG;12/2025;Não;Sim;762.788;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PEDRO LEOPOLDO LTDA - SICOOB CREDIPEL;71441406;b3S;I;2;PEDRO LEOPOLDO;MG;12/2025;Não;Sim;389.404;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PERNAMBUCO - SICOOB PERNAMBUCO;3732359;b3S;I;2;SAO JOSE DO EGITO;PE;12/2025;Não;Sim;1.137.834;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PIRACANJUBA LTDA. - SICOOB CERRADO;5222094;b3S;I;2;PIRACANJUBA;GO;12/2025;Não;Sim;411.918;NI;S5;1
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE PITANGUI E REGIAO LTDA. - SICOOB CREDPIT;4181542;b3S;I;2;PITANGUI;MG;12/2025;Não;Sim;470.883;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE RIO VERDE E REGIÃO LTDA.;9033698;b3S;I;2;RIO VERDE;GO;12/2025;Não;Sim;607.109;NI;S5;1
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE RUBIATABA E REGIAO LTDA;73422792;b3S;I;2;RUBIATABA;GO;12/2025;Não;Sim;686.366;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTA CRUZ DAS PALMEIRAS E REGIÃO;6910457;b3S;I;2;SANTA CRUZ DAS PALMEIRAS;SP;12/2025;Não;Sim;287.706;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTO ANTÔNIO DO MONTE LTDA.   SICOOB CREDIMONTE;41707258;b3S;I;2;SANTO ANTONIO DO MONTE;MG;12/2025;Não;Sim;712.583;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE VITÓRIA DA CONQUISTA;2833202;b3S;I;2;VITORIA DA CONQUISTA;BA;12/2025;Não;Sim;149.780;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO SÃO FRANCISCO LTDA.;41805003;b3S;I;2;PIUMHI;MG;12/2025;Não;Sim;617.971;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;b3S;I;2;IBIRAMA;SC;12/2025;Não;Sim;2.166.481;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO BRASIL CENTRAL LTDA. - SICOOB EXECUTIVO;694877;b3S;I;2;BRASILIA;DF;12/2025;Não;Sim;255.123;NI;S5;1
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO CENTRO NORDESTE MINEIRO LTDA - SICOOB CREDICENM;2173447;b3S;I;2;GUANHAES;MG;12/2025;Não;Sim;1.027.876;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE BRASILEIRO;2282709;b3S;I;2;ANAPOLIS;GO;12/2025;Não;Sim;4.445.994;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL - SICOOB UNIÃO MT/MS;3326437;b3S;I;2;CUIABA;MT;12/2025;NI;NI;1.439.538;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL DE MATO GROSSO DO SUL - SICOOB CENTRO SUL MS;10319386;b3S;I;2;DOURADOS;MS;12/2025;Não;Sim;391.222;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL RONDONIENSE - SICOOB CREDIP.;2015588;b3S;I;2;PIMENTA BUENO;RO;12/2025;Não;Sim;5.190.707;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO-SUL GOIANO LTDA;33579731;b3S;I;2;MORRINHOS;GO;12/2025;Não;Sim;517.287;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CIRCUITO DAS ÁGUAS - SICOOB CIRCUITO DAS ÁGUAS;3941182;b3S;I;2;AGUAS DE LINDOIA;SP;12/2025;Não;Sim;146.423;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DE GOIÁS;4406371;b3S;I;2;GOIANIA;GO;12/2025;Não;Sim;372.086;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DE SÃO PAULO - SICOOB PAULISTA;10262276;b3S;I;2;PRESIDENTE PRUDENTE;SP;12/2025;Não;Sim;1.214.412;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DO ACRE LTDA.;1608685;b3S;I;2;RIO BRANCO;AC;12/2025;Não;Sim;518.736;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DO PARÁ - SICOOB COOESA;83836114;b3S;I;2;BELEM;PA;12/2025;Não;Sim;164.289;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DO RIO DE JANEIRO - SICOOB FLUMINENSE;2931668;b3S;I;2;CAMPOS DOS GOYTACAZES;RJ;12/2025;Não;Sim;557.391;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA, CIRCUITO DO OURO, GRANDE BH E RIO GRANDE DO NORTE LTDA. -  SICOOB CREDIMEPI;1644264;b3S;I;2;JOAO MONLEVADE;MG;12/2025;Não;Sim;3.960.751;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE DE MINAS GERAIS LTDA.   SICOOB CREDIPINHO;71154876;b3S;I;2;JOAO PINHEIRO;MG;12/2025;Não;Sim;397.600;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORTE DE MATO GROSSO - SICOOB NORTE MT;23623636;b3S;I;2;SINOP;MT;12/2025;Não;Sim;1.396.006;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MARANHENSE - SICOOB OESTE MARANHENSE;9424988;b3S;I;2;ACAILANDIA;MA;12/2025;Não;Sim;178.139;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;I;2;PATOS DE MINAS;MG;12/2025;Não;Sim;4.512.047;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL;26178533;b3S;I;2;ITUIUTABA;MG;12/2025;NI;NI;3.017.982;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24795049;b3S;I;2;RIO VERDE;GO;12/2025;Não;Sim;5.402.041;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUL CATARINENSE - ACENTRA;3427097;b3S;I;2;CRICIUMA;SC;12/2025;Não;Sim;408.956;NI;S5;1
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;I;2;SAO GONCALO DO SAPUCAI;MG;12/2025;Não;Sim;2.797.379;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO TOCANTINS LTDA;26960328;b3S;I;2;PARAISO DO NORTE DO TOCANTINS;TO;12/2025;Não;Sim;781.285;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;I;2;BRACO DO NORTE;SC;12/2025;Não;Sim;2.317.250;NI;S5;1
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO VALE DO AÇO LTDA - SICOOB VALE DO AÇO;19869338;b3S;I;2;IPATINGA;MG;12/2025;Não;Sim;910.007;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;I;2;MINEIROS;GO;12/2025;Não;Sim;811.062;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;b3S;I;2;QUIRINOPOLIS;GO;12/2025;Não;Sim;930.087;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;1637949;b3S;I;2;PRESIDENTE PRUDENTE;SP;12/2025;Não;Sim;1.051.513;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO RIO GRANDE LTDA. - SICOOB UBERABA;25683475;b3S;I;2;UBERABA;MG;12/2025;Não;Sim;592.684;NI;S5;1
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO SÃO PATRICIO LTDA.;968602;b3S;I;2;GOIANESIA;GO;12/2025;Não;Sim;686.124;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO E DOS ADVOGADOS LTDA. - SICOOB CREDIJUR;2480577;b3S;I;2;GOIANIA;GO;12/2025;Não;Sim;420.111;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO E DOS TRANSPORTADORES RODOVIÁRIOS DE VEÍCULOS - SICOOB CREDCEG;7789195;b3S;I;2;SAO BERNARDO DO CAMPO;SP;12/2025;Não;Sim;995.255;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LTDA. - SICOOB CREDIJUSTRA;37079720;b3S;I;2;BRASILIA;DF;12/2025;Não;Sim;566.662;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB ARENITO PARANÁ / SÃO PAULO;7026923;b3S;I;2;UMUARAMA;PR;12/2025;Não;Sim;1.723.577;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB COOPJUS LTDA.;25363615;b3S;I;2;BELO HORIZONTE;MG;12/2025;Não;Sim;267.403;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB CREDIACIL;8795285;b3S;I;2;LEME;SP;12/2025;Não;Sim;514.325;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB CREDMISSÃO LTDA. - SICOOB CREDMISSÃO;1667352;b3S;I;2;PIRAPORA;MG;12/2025;Não;Sim;316.880;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB UNIÃO SUDESTE;7946216;b3S;I;2;SANTO ANDRE;SP;12/2025;Não;Sim;162.896;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB UNIMAIS CENTRO LESTE PAULISTA - SICOOB UNIMAIS CENTRO LESTE PAULISTA;1259518;b3S;I;2;RIO CLARO;SP;12/2025;Não;Sim;878.168;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL MARANHENSE - SICOOB SUL MARANHENSE;26526166;b3S;I;2;BALSAS;MA;12/2025;Não;Sim;108.828;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TRÊS FRONTEIRAS - SICOOB TRÊS FRONTEIRAS;4876393;b3S;I;2;FOZ DO IGUACU;PR;12/2025;Não;Sim;1.352.767;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO DO CENTRO OESTE DE MINAS LTDA - SICOOB CREDESP;1703620;b3S;I;2;BOM DESPACHO;MG;12/2025;Não;Sim;492.795;NI;S5;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO E NEGÓCIOS - SICOOB INTEGRAÇÃO;8742188;b3S;I;2;CUIABA;MT;12/2025;Não;Sim;1.119.427;NI;S5;1
COOPERATIVA DE CRÉDITO DE PRODUTORES RURAIS E DE LIVRE ADMISSÃO DO TRIÂNGULO LTDA    SICOOB CREDITRIL;41669227;b3S;I;2;UBERLANDIA;MG;12/2025;Não;Sim;925.289;NI;S5;1
COOPERATIVA DE CRÉDITO DE RIO RUFINO - SICOOB CREDIUNIÃO;2448839;b3S;I;2;RIO RUFINO;SC;12/2025;Não;Sim;173.028;NI;S5;1
COOPERATIVA DE CRÉDITO DE SÃO FRANCISCO DE SALES LTDA. - SICOOB CREDISALES;1374196;b3S;I;2;SAO FRANCISCO DE SALES;MG;12/2025;Não;Sim;105.775;NI;S5;1
COOPERATIVA DE CRÉDITO DE SERVIDORES DA UESC - UESCOOP;10548608;b3S;I;2;ILHEUS;BA;12/2025;Não;Sim;1.605;NI;S5;1
COOPERATIVA DE CRÉDITO DE SERVIDORES DO PODER JUDICIÁRIO DA BAHIA LTDA. - COOPEJUS BAHIA;62223733;b3S;I;2;SALVADOR;BA;12/2025;NI;NI;NI;NI;S5;1
COOPERATIVA DE CRÉDITO DE TIROS E MATUTINA LTDA.- SICOOB CREDITIROS;42880617;b3S;I;2;TIROS;MG;12/2025;Não;Sim;399.210;NI;S5;1
COOPERATIVA DE CRÉDITO DO CENTRO SUL MINEIRO LTDA. - SICOOB CENTRO SUL MINEIRO;71238232;b3S;I;2;CARMOPOLIS DE MINAS;MG;12/2025;Não;Sim;832.198;NI;S5;1
COOPERATIVA DE CRÉDITO DO DISTRITO FEDERAL E ENTORNO LTDA;1187961;b3S;I;2;BRASILIA;DF;12/2025;Não;Sim;565.794;NI;S5;1
COOPERATIVA DE CREDITO DO MERCADO IMOBILIÁRIO - SICOOB IMOB.VC;14913919;b3S;I;2;BELO HORIZONTE;MG;12/2025;Não;Sim;522.130;NI;S5;1
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE - ACREDICOOP;3461243;b3S;I;2;JOINVILLE;SC;12/2025;Não;Sim;1.086.058;NI;S5;1
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE E SUL PARANAENSE - SICOOB CREDINORTE;81011686;b3S;I;2;MAFRA;SC;12/2025;Não;Sim;2.161.196;NI;S5;1
COOPERATIVA DE CREDITO DO PLANALTO SUL - SICOOB CREDISSERRANA;3033469;b3S;I;2;LAGES;SC;12/2025;Não;Sim;458.580;NI;S5;1
COOPERATIVA DE CRÉDITO DO SUDOESTE BAIANO LTDA - SICOOB CREDICONQUISTA;2282165;b3S;I;2;VITORIA DA CONQUISTA;BA;12/2025;Não;Sim;339.803;NI;S5;1
COOPERATIVA DE CRÉDITO DO VALE DO ITAJAÍ E LITORAL CATARINENSE - SICREDI VALE LITORAL SC;10348181;b3S;I;2;ITAPEMA;SC;12/2025;Sim;Não;6.004.329;NI;S4;1
COOPERATIVA DE CRÉDITO DO VALE DO ITAJAÍ E VALE DO ITAPOCÚ - SICOOB MULTICREDI;2883398;b3S;I;2;BLUMENAU;SC;12/2025;Não;Sim;430.691;NI;S5;1
COOPERATIVA DE CRÉDITO DO VALE DO SÃO FRANCISCO - SICREDI VALE DO SÃO FRANCISCO;4237413;b3S;I;2;PETROLINA;PE;12/2025;Sim;Não;564.647;NI;S4;1
COOPERATIVA DE CRÉDITO DO VALE DOS PINHAIS - SICOOB VALE DOS PINHAIS;86791837;b3S;I;2;CACADOR;SC;12/2025;Não;Sim;311.677;NI;S5;1
COOPERATIVA DE CRÉDITO DO VALE EUROPEU - SICOOB EURO VALE;82133182;b3S;I;2;TIMBO;SC;12/2025;Não;Sim;404.025;NI;S5;1
COOPERATIVA DE CRÉDITO DOS BANCÁRIOS DE SÃO PAULO E MUNICÍPIOS LIMÍTROFES;3422007;b3S;I;2;SAO PAULO;SP;12/2025;Não;Sim;5.589;NI;S5;1
