Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito;Títulos e Valores Mobiliários;Passivo Exigível;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA (e);Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento;
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ARCOS LTDA. - SICOOB ARCOMCREDI;71230338;b3S;S5;I;2;ARCOS;MG;12/2025;263.266;87.642;4.246;222.187;218.241;41.079;2.089;39.802;30,92%;5,86%;0;2
TRANSFEERA IP - PRUDENCIAL;1000087353;n4;NA;I;3;CURITIBA;PR;12/2025;262.439;0;10;249.480;238.854;12.958;2.739;9.624;12,98%;NA%;1;0
SUL AMERICA INVEST DTVM S.A. - PRUDENCIAL;1000084026;n2;S4;I;3;SAO PAULO;SP;12/2025;261.958;0;192.486;52.127;1.122;209.831;42.595;209.202;99,58%;NA%;3;0
C&A PAY SCD - PRUDENCIAL;1000086787;n1;S5;I;3;BARUERI;SP;12/2025;260.296;0;192.695;109.606;0;150.690;11.133;148.284;24,83%;0,00%;2;0
COOPER CARD IP - PRUDENCIAL;1000086134;n4;NA;C;2;BARUERI;SP;12/2025;260.137;165.655;18.736;164.957;20.163;95.180;12.004;35.107;28,68%;NA%;2;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA REGIÃO SUDESTE DE MINAS GERAIS LTDA. - SICOOB CREDISUCESSO;42887133;b3S;S5;I;2;BOM SUCESSO;MG;12/2025;256.779;77.803;3.435;218.708;213.259;38.071;4.042;36.015;31,99%;9,04%;0;6
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL INOVAÇÃO;5070112;b3S;S5;I;2;CORONEL MARTINS;SC;12/2025;256.651;189.290;6.700;223.548;133.908;33.104;803;33.071;16,71%;36,45%;0;11
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO BRASIL CENTRAL LTDA. - SICOOB EXECUTIVO;694877;b3S;S5;I;2;BRASILIA;DF;12/2025;255.123;137.466;23.202;205.038;199.353;50.085;4.841;32.418;21,47%;2,50%;0;8
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL XANXERÊ;7509426;b3S;S5;I;2;XANXERE;SC;12/2025;255.055;174.346;7.141;230.042;149.903;25.013;1.615;25.360;13,51%;17,34%;0;5
COOPERATIVA DE CREDITO CLASSICA DO ESTADO DO RIO DE JANEIRO - SICOOB EMPRESAS RJ;4120633;b3S;S5;I;2;RIO DE JANEIRO;RJ;12/2025;253.690;82.934;9.722;204.262;196.357;49.428;1.238;44.874;36,69%;3,91%;0;7
ROADCARD IP - PRUDENCIAL;1000087906;n4;NA;I;2;SAO PAULO;SP;12/2025;250.520;0;2.027;202.073;132.263;48.446;15.688;27.585;31,84%;NA%;1;0
COOPERATIVA DE CRÉDITO CREDIESMERALDAS LTDA. - SICOOB CREDIESMERALDAS;68512748;b3S;S5;I;2;ESMERALDAS;MG;12/2025;248.764;87.093;3.867;223.540;214.899;25.224;1.851;24.213;18,06%;29,36%;0;14
COOPERATIVA DE CREDITO CREDLIDER - SICOOB CREDLIDER;5463934;b3S;S5;I;2;VOTUPORANGA;SP;12/2025;248.372;43.177;8.047;204.345;187.688;44.027;4.980;40.405;42,27%;8,62%;0;3
RPW S/A SCFI - PRUDENCIAL;1000083209;n1;S4;I;2;SAO PAULO;SP;12/2025;246.970;189.598;9.477;212.368;199.450;34.602;14.718;NI;NI%;NI%;2;0
COOPERATIVA DE CRÉDITO - SICOOB CREDUNI;3428338;b3S;S5;I;2;CAMPINA GRANDE;PB;12/2025;246.969;170.367;7.247;190.304;176.323;56.666;869;NI;NI%;NI%;0;10
COOPERATIVA DE CREDITO POTIGUAR - SICOOB POTIGUAR;2382755;b3S;S5;I;2;NATAL;RN;12/2025;246.796;133.588;14.518;213.113;201.530;33.683;1.836;35.902;24,25%;12,51%;0;5
ACG IP - PRUDENCIAL;1000086093;n4;NA;I;2;SAO PAULO;SP;12/2025;245.788;75.720;161.020;217.631;37.309;28.157;5.787;28.157;34,82%;NA%;1;0
CREDISIS CAPITALCREDI - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ACRE LTDA;5439425;b3S;S5;I;2;RIO BRANCO;AC;12/2025;244.039;68.187;12.021;199.910;187.638;44.129;3.416;44.120;37,42%;3,94%;0;2
COOPERATIVA DE CRÉDITO SICOOB COOPEMAR LTDA;4174720;b3S;S5;I;2;MAIRI;BA;12/2025;242.262;85.227;21.716;208.305;201.896;33.956;3.409;25.750;22,05%;26,13%;0;10
COOPERATIVA DE CRÉDITO SICOOB ITAPAGIPE LTDA - SICOOB ITAPAGIPE;71506513;b3S;S5;I;2;ITAPAGIPE;MG;12/2025;241.320;112.028;7.094;188.640;127.400;52.680;5.270;48.821;34,34%;6,27%;0;0
CREDIALIANÇA COOPERATIVA DE CRÉDITO RURAL;78157146;b3S;S5;I;2;ROLANDIA;PR;12/2025;241.303;128.621;96.844;257.965;248.408;-16.663;-3.044;-20.089;-9,15%;0,00%;0;13
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FEDERAÇÃO DO COMÉRCIO, SESC E SENAC DE SÃO PAULO;62928320;b3S;S5;I;2;SAO PAULO;SP;12/2025;239.109;174.929;63.777;25.258;0;213.851;19.383;213.830;103,90%;0,01%;0;0
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO E DO PODER JUDICIÁRIO NOS ESTADOS DO AMAPÁ E CEARÁ E LIVRE ADMISSÃO NO ESTADO DO PARÁ - SICOOB COIMPPA;84156470;b3S;S5;I;2;BELEM;PA;12/2025;238.463;103.219;11.887;154.373;144.611;84.090;5.635;79.096;62,54%;0,62%;0;0
VOX IP - PRUDENCIAL;1000088761;n4;NA;I;2;ITAQUAQUECETUBA;SP;12/2025;235.763;93.145;73.239;223.588;43.108;12.175;3.665;-158;-0,02%;NA%;1;0
BECKER FINANCEIRA S.A. - CFI - PRUDENCIAL;1000084507;n1;S4;C;2;CERRO LARGO;RS;12/2025;233.055;120.722;24.070;132.744;17.132;100.311;44.407;100.310;38,79%;33,53%;3;0
COOPERATIVA DE CRÉDITO VALE DO CANOAS - SICOOB/SC CREDICANOAS;707903;b3S;S5;I;2;ABDON BATISTA;SC;12/2025;232.012;137.136;5.401;188.643;149.529;43.369;2.076;39.434;22,88%;16,70%;0;5
CONTAAZUL IP - PRUDENCIAL;1000088060;n4;NA;I;3;JOINVILLE;SC;12/2025;232.009;0;3.921;222.218;207.342;9.791;2.468;3.529;20,88%;NA%;1;0
TULLETT PREBON BRASIL S.A. CTVM - PRUDENCIAL;1000082619;n2;S4;C;3;SAO PAULO;SP;12/2025;229.326;0;110.416;102.919;1.423;126.407;9.939;124.367;23,78%;NA%;7;0
SICOOB CREDIMONTES - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO REGIONAL DE MONTES CLAROS LTDA;2031139;b3S;S5;I;2;MONTES CLAROS;MG;12/2025;229.131;60.737;3.464;193.019;183.791;36.112;2.912;35.421;34,44%;25,06%;0;4
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA MARGEM ESQUERDA DO URUCUIA E SÃO FRANCISCO LTDA - SICOOB CREDICHAPADA;14046512;b3S;S5;I;2;CHAPADA GAUCHA;MG;12/2025;227.602;164.861;4.329;185.132;99.003;42.470;672;40.155;24,68%;8,33%;0;6
CREDISIS SUDOESTE/RO - COOPERATIVA DE CRÉDITO E INVESTIMENTO DO SUDOESTE DE RONDÔNIA;3985375;b3S;S5;I;2;ROLIM DE MOURA;RO;12/2025;225.931;138.900;9.622;190.915;165.951;35.016;2.064;34.867;22,18%;11,22%;0;5
COOPERATIVA DE CRÉDITO DA REGIÃO DO VALE DO RIO GRANDE LTDA. - SICOOB CREDILEITE;86585049;b3S;S5;I;2;UBERABA;MG;12/2025;220.886;121.038;3.107;194.989;180.554;25.897;2.687;25.315;18,36%;7,97%;0;4
BEES IP - PRUDENCIAL;1000087731;n4;NA;I;3;SAO PAULO;SP;12/2025;220.128;0;80.290;161.114;157.537;59.014;11.185;57.754;21,63%;NA%;1;0
ONEKEY PAYMENTS IP - PRUDENCIAL;1000087535;n4;NA;I;3;BARUERI;SP;12/2025;219.059;0;453;202.286;197.245;16.773;8.513;16.418;17,57%;NA%;1;0
COOPERATIVA DE CREDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL SERRA MAR;7958405;b3S;S5;I;2;RIO FORTUNA;SC;12/2025;218.876;156.865;4.762;190.233;130.355;28.643;2.470;28.541;19,35%;8,58%;0;5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUAXUPÉ LTDA. - SICOOB ACICREDI;1699652;b3S;S5;I;2;GUAXUPE;MG;12/2025;217.905;99.549;3.714;179.434;173.798;38.470;6.928;37.222;31,17%;7,02%;0;4
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS INTEGRANTES DA MAGISTRATURA E DO MINISTÉRIO PÚBLICO NO ESTADO DO PARANÁ - SICREDI CREDJURIS;4886317;b3S;S4;I;2;CURITIBA;PR;12/2025;216.680;44.058;105.725;190.763;175.969;25.917;2.107;25.926;33,87%;0,81%;0;2
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LIVRE ADMISSÃO DE ARARAQUARA E REGIÃO - SICOOB;53236808;b3S;S5;I;2;ARARAQUARA;SP;12/2025;216.314;63.511;126.184;193.608;186.197;22.705;933;19.248;17,04%;4,20%;0;4
Z-ON SCD - PRUDENCIAL;1000087267;n1;S5;I;2;CURITIBA;PR;12/2025;216.219;318;208.590;204.149;200.752;12.069;964;9.772;88,88%;0,00%;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CERES E RIALMA LTDA;9576849;b3S;S5;I;2;CERES;GO;12/2025;215.422;58.289;11.836;180.727;155.192;34.694;2.814;25.289;27,43%;4,43%;0;5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO BRMIL LTDA. - SICOOB BRMIL;4649337;b3S;S5;I;2;BRASILIA;DF;12/2025;215.076;98.907;16.345;178.346;173.756;36.730;4.922;22.995;19,95%;2,60%;0;1
SINOSSERRA FINANCEIRA S/A - PRUDENCIAL;1000084552;n1;S4;C;2;NOVO HAMBURGO;RS;12/2025;213.892;169.762;14.417;172.128;153.824;41.764;173;40.327;16,87%;3,04%;3;0
ALESTA SOCIEDADE DE CREDITO DIRETO - PRUDENCIAL;1000085379;n1;S5;I;3;CAMPINAS;SP;12/2025;213.410;156.231;0;13.945;0;199.465;38.914;159.433;101,58%;0,00%;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE SÃO SEBASTIÃO DO PARAÍSO LTDA. - SICOOB PARAÍSOCRED;1657678;b3S;S5;I;2;SAO SEBASTIAO DO PARAISO;MG;12/2025;212.545;107.586;4.484;185.173;178.177;27.372;924;25.368;20,75%;10,12%;0;6
FIDUCIA SCMEPP LTDA - PRUDENCIAL;1000083010;n1;S5;I;2;SOROCABA;SP;12/2025;210.587;1.834;65;197.204;183.746;13.383;3.152;13.383;12,44%;3,40%;2;0
SRM BANK IP - PRUDENCIAL;1000086024;n2;S4;C;2;SAO PAULO;SP;12/2025;208.100;0;11.976;198.220;177.656;9.880;2.818;7.255;12,43%;NA%;1;0
REVOLUT SCD - PRUDENCIAL;1000087054;n1;S5;I;3;SAO PAULO;SP;12/2025;207.264;709;68.256;101.403;69.315;105.860;4.079;98.855;180,51%;7,85%;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CREDIEMBRAPA LTDA - SICOOB.;2338666;b3S;S5;I;2;BRASILIA;DF;12/2025;202.990;116.040;34.196;138.966;133.168;64.023;5.033;35.745;27,02%;11,60%;0;2
BRINKS PAY IP - PRUDENCIAL;1000086811;n4;NA;I;3;SAO PAULO;SP;12/2025;200.747;0;0;111.432;57.317;89.314;5.900;NI;NI%;NA%;1;0
COOPERATIVA DE CREDITO E ECONOMIA COM INTERAÇÃO SOLIDARIA - CRESOL LITORAL;5410056;b3S;S5;I;2;JAGUARUNA;SC;12/2025;195.934;136.672;4.999;177.214;124.138;18.720;-70;19.215;13,15%;17,63%;0;7
COOPERATIVA DE CRÉDITO CREDICAPI LTDA - SICOOB CREDICAPI;804046;b3S;S5;I;2;CAPITOLIO;MG;12/2025;195.152;108.217;3.299;162.188;135.800;32.964;1.718;31.136;24,51%;7,28%;0;0
COOPERATIVA DE CRÉDITO LIVRE ADMISSÃO SICOOB OURICRED;2179673;b3S;S5;I;2;OURINHOS;SP;12/2025;194.335;74.762;112.342;164.237;161.130;30.098;3.216;24.897;17,42%;12,61%;0;4
SERVNET IP - PRUDENCIAL;1000086701;n4;NA;I;2;UBERLANDIA;MG;12/2025;191.693;23.235;3.539;180.941;9.942;10.752;496;8.495;23,94%;NA%;1;0
MERCADO BITCOIN - PRUDENCIAL;1000087061;n4;NA;I;2;SAO PAULO;SP;12/2025;191.319;0;2.803;171.969;155.984;19.350;-2.507;19.310;28,86%;NA%;1;0
COOPERATIVA DE CREDITO RURAL SEARA - CREDISEARA;204963;b3S;S5;I;2;SEARA;SC;12/2025;190.201;108.345;55.702;164.856;161.192;25.345;-3.695;24.965;16,68%;8,35%;0;5
COOPERATIVA DE CRÉDITO SICOOB UNI SUL MS;37554441;b3S;S5;I;2;DOURADOS;MS;12/2025;190.075;82.721;2.329;147.931;134.372;42.144;-1.935;41.315;35,06%;9,40%;0;5
BCO LA PROVINCIA B AIRES BCE - PRUDENCIAL;1000081263;b1;S4;I;3;SAO PAULO;SP;12/2025;188.952;39.723;45.212;42.568;40.563;146.384;5.563;146.384;203,20%;0,29%;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS PROFESSORES, FUNCIONÁRIOS E ALUNOS DA UNIVERSIDADE DE CAXIAS DO SUL - SICREDI EDUCAÇÃO RS;4525997;b3S;S4;I;2;CAXIAS DO SUL;RS;12/2025;188.636;102.593;48.038;163.543;148.180;25.092;3.653;20.311;18,10%;1,68%;0;1
POMELO IP - PRUDENCIAL;1000086938;n4;NA;I;3;SAO PAULO;SP;12/2025;184.536;46.522;100.917;163.506;0;21.030;-1.631;18.041;20,54%;NA%;1;0
EAGLE SCD - PRUDENCIAL;1000086172;n1;S5;C;2;PORTO ALEGRE;RS;12/2025;182.285;12.452;133.937;48.554;0;133.731;22.684;118.707;49,56%;3,48%;3;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MARANHENSE - SICOOB OESTE MARANHENSE;9424988;b3S;S5;I;2;ACAILANDIA;MA;12/2025;178.139;116.691;13.233;141.533;131.358;36.605;3.923;36.748;29,16%;11,77%;0;10
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CRUZ ALTA;73326449;b3S;S5;I;2;CRUZ ALTA;RS;12/2025;177.783;111.918;15.840;157.944;152.005;19.839;4.255;23.857;17,34%;11,03%;0;6
COOPERATIVA DE CRÉDITO DE RIO RUFINO - SICOOB CREDIUNIÃO;2448839;b3S;S5;I;2;RIO RUFINO;SC;12/2025;173.028;115.170;31.349;148.176;112.606;24.852;1.500;22.838;18,67%;26,58%;0;3
PIAUÍ FOMENTO - PRUDENCIAL;1000081160;n1;S4;I;1;TERESINA;PI;12/2025;171.743;116.812;43.509;78.692;71.175;93.051;2.697;93.126;52,55%;0,17%;1;0
CREDISIS CREDIBRÁS COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO DO OESTE DE RONDÔNIA;5597773;b3S;S5;I;2;NOVA BRASILANDIA;RO;12/2025;171.364;108.660;8.030;131.894;115.200;39.471;3.624;39.438;31,77%;13,98%;0;3
CACTVS IP - PRUDENCIAL;1000088792;n4;NA;I;2;SAO PAULO;SP;12/2025;169.444;0;145.525;143.148;112.136;26.295;9.496;19.202;96,72%;NA%;1;0
COOPERATIVA DE CRÉDITO RURAL DOS FORNECEDORES DE CANA DA REGIÃO DE CATANDUVA-COFOCRED;49654502;b3S;S5;I;2;CATANDUVA;SP;12/2025;166.694;62.648;101.291;13.029;0;153.665;11.447;153.665;98,38%;0,42%;0;0
GPATIVA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO PÃO DE AÇÚCAR;46277273;b3S;S5;I;2;SAO PAULO;SP;12/2025;165.827;43.337;12;64.953;0;100.874;10.325;100.572;205,03%;0,07%;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MILITARES ESTADUAIS DE SANTA CATARINA - CREDPOM;4572960;b3S;S5;I;2;FLORIANOPOLIS;SC;12/2025;164.982;81.202;1.903;149.928;147.820;15.054;750;13.974;14,49%;7,90%;0;6
COOPERATIVA DE CRÉDITO SICOOB IPÊ - SICOOB IPÊ;24610065;b3S;S5;I;2;CAMPO GRANDE;MS;12/2025;164.981;117.866;2.991;143.009;138.772;21.973;2.167;22.851;19,51%;13,53%;0;3
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DO PARÁ - SICOOB COOESA;83836114;b3S;S5;I;2;BELEM;PA;12/2025;164.289;102.844;3.892;141.236;137.155;23.053;1.132;23.027;24,35%;18,73%;0;4
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB UNIÃO SUDESTE;7946216;b3S;S5;I;2;SANTO ANDRE;SP;12/2025;162.896;65.580;82.300;149.876;147.731;13.021;-225;12.166;15,19%;15,52%;0;8
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE DORES DO INDAIÁ LTDA - SICOOB COOPCREDI;2254376;b3S;S5;I;2;DORES DO INDAIA;MG;12/2025;162.343;46.190;3.143;137.817;135.470;24.526;2.002;23.310;30,79%;9,46%;0;1
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DO GRUPO SÃO MARTINHO   USICRED;2562412;b3S;S5;I;2;PRADOPOLIS;SP;12/2025;159.854;117.197;38.052;8.721;2.170;151.133;11.111;151.081;110,49%;0,08%;0;0
PLANTAE CFI - PRUDENCIAL;1000085630;n1;S4;I;2;PRESIDENTE PRUDENTE;SP;12/2025;157.558;130.297;6.497;131.779;129.812;25.779;-389;25.565;16,91%;1,56%;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SICOOB METALCRED;4833655;b3S;S5;I;2;SAO PAULO;SP;12/2025;156.243;103.484;35.457;117.068;111.245;39.174;603;36.397;27,08%;26,90%;0;6
COOPERATIVA DE CRÉDITO CREDIMAC LTDA - SICOOB CREDIMAC;64480833;b3S;S5;I;2;MARTINHO CAMPOS;MG;12/2025;156.155;64.100;4.079;126.321;112.565;29.834;467;29.587;29,17%;23,00%;0;1
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO E BENEFÍCIOS SOCIAIS BECOOPER;45691128;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;12/2025;156.057;91.731;48.855;11.802;0;144.255;7.100;143.450;104,04%;8,56%;0;0
COOPERATIVA DE CRÉDITO MÚTUO DO CEARÁ - SICOOB CEARÁ;3620772;b3S;S5;I;2;FORTALEZA;CE;12/2025;151.245;116.205;7.878;129.731;125.883;21.514;1.916;22.300;25,99%;3,76%;0;3
COOPERATIVA DE CRÉDITO NO PIAUÍ - SICOOB PIAUÍ;5477038;b3S;S5;I;2;TERESINA;PI;12/2025;150.666;81.000;9.328;127.039;120.541;23.627;2.371;23.751;26,29%;7,17%;0;6
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE VITÓRIA DA CONQUISTA;2833202;b3S;S5;I;2;VITORIA DA CONQUISTA;BA;12/2025;149.780;109.676;4.707;128.842;95.952;20.937;1.668;20.931;18,83%;6,03%;0;3
COOPERATIVA DE CRÉDITO SICOOB CREDCOOP LTDA.;2528151;b3S;S5;I;2;VITORIA DA CONQUISTA;BA;12/2025;148.423;101.486;11.985;113.928;110.095;34.495;2.265;27.259;27,22%;6,88%;0;5
COOPERATIVA DE CRÉDITO E INVESTIMENTOS DE RONDÔNIA - SICOOB CREDJURD;4751713;b3S;S5;I;2;PORTO VELHO;RO;12/2025;147.843;80.223;8.833;107.715;105.431;40.129;2.238;38.124;37,53%;9,32%;0;4
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CIRCUITO DAS ÁGUAS - SICOOB CIRCUITO DAS ÁGUAS;3941182;b3S;S5;I;2;AGUAS DE LINDOIA;SP;12/2025;146.423;66.766;20.927;131.450;120.719;14.973;4.093;12.587;15,22%;27,36%;0;5
PAY4FUN IP S.A. - PRUDENCIAL;1000086299;n4;NA;I;2;SAO PAULO;SP;12/2025;143.754;0;37.637;103.326;92.375;40.427;105;26.202;52,45%;NA%;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LIVRE ADMISSÃO DOS SERVIDORES DA UNIVERSIDADE FEDERAL DE VIÇOSA LTDA. - SICOOB UFVCREDI;2794761;b3S;S5;I;2;VICOSA;MG;12/2025;142.803;51.888;4.550;103.933;101.345;38.871;1.984;36.315;52,44%;0,54%;0;2
COOPERATIVA DE CRÉDITO MÚTUO DOS CORRETORES DE SEGUROS DO ESTADO DE SÃO PAULO - SICOOB CREDICOR/SP;8030602;b3S;S5;I;2;SAO PAULO;SP;12/2025;141.528;4.437;135.201;124.352;123.092;17.175;2.619;14.543;20,43%;0,83%;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS MILITARES ESTADUAIS E SERVIDORES DA SEGURANÇA DO ESTADO DO RIO GRANDE DO SUL - SICREDI TRADIÇÃO RS;3212823;b3S;S4;I;2;PORTO ALEGRE;RS;12/2025;140.469;68.936;36.442;119.889;105.409;20.580;1.460;20.951;27,76%;2,36%;0;2
TRIO IP - PRUDENCIAL;1000087432;n4;NA;C;2;CURITIBA;PR;12/2025;139.899;42.661;0;134.292;131.209;5.607;7.578;5.607;14,27%;NA%;1;0
COOPERATIVA DE CREDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL JACINTO MACHADO;9463721;b3S;S5;I;2;JACINTO MACHADO;SC;12/2025;139.809;87.920;4.349;123.304;77.592;16.505;559;16.692;18,05%;7,92%;0;4
PAGCERTO IP - PRUDENCIAL;1000087724;n4;NA;I;3;ARACAJU;SE;12/2025;139.173;0;52.231;119.177;117.612;19.996;4.548;16.186;65,35%;NA%;1;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO GRUPO VALLOUREC NO BRASIL - COOVALL LTDA.;64293582;b3S;S5;I;2;BELO HORIZONTE;MG;12/2025;138.774;110.317;19.050;17.034;0;121.740;8.922;121.655;107,05%;0,03%;0;1
COOPERATIVA DE ECONOMIA E CRÉDITO DE LIVRE ADMISSÃO DOS EMPREGADOS DOS CORREIOS LTDA. - SICOOB COOPERCORREIOS;3862898;b3S;S5;I;2;BELO HORIZONTE;MG;12/2025;137.844;58.911;4.851;99.883;96.936;37.961;1.093;35.611;45,84%;2,82%;0;2
COOPERATIVA DE CRÉDITO CREDINOSSO LTDA - SICOOB CREDINOSSO;6324872;b3S;S5;I;2;MONTES CLAROS;MG;12/2025;137.753;59.273;2.462;122.021;118.647;15.731;667;15.830;20,21%;19,39%;0;3
COOPERATIVA DE CREDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL TREZE DE MAIO;9330158;b3S;S5;I;2;TREZE DE MAIO;SC;12/2025;136.625;84.785;3.639;122.765;91.175;13.860;540;13.725;14,73%;11,43%;0;3
COOPERFEMSA - COOPERATIVA DE CRÉDITO;43488782;b3S;S5;I;2;SAO PAULO;SP;12/2025;134.841;86.517;41.539;8.409;0;126.432;10.658;126.411;105,72%;0,22%;0;0
GOOGLE PAY BRASIL IP - PRUDENCIAL;1000086684;n4;NA;I;3;SAO PAULO;SP;12/2025;134.057;0;123.898;9.089;0;124.968;5.908;124.465;199,31%;NA%;1;0
COOPERATIVA DE CRÉDITO UNIPRIME CREDICANA;44373041;b3S;S5;I;2;ASSIS;SP;12/2025;134.043;40.898;3.416;111.159;106.468;22.884;1.977;22.870;40,99%;1,11%;0;1
BELLUNO IP - PRUDENCIAL;1000086983;n4;NA;I;2;JARAGUA DO SUL;SC;12/2025;132.923;0;4.109;126.596;13.092;6.327;630;3.827;44,40%;NA%;1;0
GREENCRED - COOPERATIVA DE CREDITO;2347114;b3S;S5;I;2;CURITIBA;PR;12/2025;131.483;42.230;61.063;101.842;99.023;29.642;2.093;30.355;28,07%;0,03%;0;3
COOPERATIVA DE CRÉDITO MÚTUO DOS DESPACHANTES DE TRÂNSITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CREDITRAN;4715685;b3S;S5;I;2;FLORIANOPOLIS;SC;12/2025;130.637;40.106;7.171;93.219;82.557;37.417;4.404;34.948;45,58%;7,85%;0;2
SOLVER IP - PRUDENCIAL;1000088596;n4;NA;I;2;BARUERI;SP;12/2025;130.109;0;1.094;113.738;1.347;16.371;-428;16.371;22,03%;NA%;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO - SICOOB COPESITA;19875244;b3S;S5;I;2;TIMOTEO;MG;12/2025;130.069;52.854;6.778;95.778;91.149;34.290;-159;26.730;36,41%;8,42%;0;3
CM CAPITAL MARKETS - PRUDENCIAL;1000080549;n2;S4;I;3;SAO PAULO;SP;12/2025;129.586;0;62.836;102.977;47.143;26.609;-11.516;26.581;13,20%;NA%;2;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA MAXION - CREDMAXION;58290800;b3S;S5;I;2;CRUZEIRO;SP;12/2025;129.453;84.248;44.684;3.258;0;126.195;8.650;126.184;110,97%;0,33%;0;1
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE ÁUREA - CRESOL ÁUREA;2904138;b3S;S5;I;2;AUREA;RS;12/2025;128.377;97.440;3.673;111.812;59.652;16.566;-93;16.449;18,13%;6,51%;0;4
ASTRO IP - PRUDENCIAL;1000088156;n4;NA;I;3;SAO PAULO;SP;12/2025;127.738;0;94.241;119.835;92.059;7.903;-11.172;7.871;38,84%;NA%;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA JUSTIÇA DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CREDJUS;4894460;b3S;S5;I;2;BELO HORIZONTE;MG;12/2025;124.307;52.098;3.778;68.309;62.283;55.998;3.351;53.983;89,10%;3,48%;0;2
NG CASH IP - PRUDENCIAL;1000088448;n1;S5;C;3;SAO PAULO;SP;12/2025;123.648;0;107.176;47.766;19.910;75.882;-4.271;75.323;347,59%;NA%;3;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MAGISTRADOS DE SÃO PAULO - MAGISCRED;51489318;b3S;S5;I;2;SAO PAULO;SP;12/2025;123.522;18.861;101.773;103.799;102.486;19.722;884;16.196;20,22%;4,32%;0;0
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE E LIVRE ADMISSÃO DE TEÓFILO OTONI LTDA. - UNICRED TRÊS VALES;1709266;b3S;S5;I;2;TEOFILO OTONI;MG;12/2025;123.093;67.459;3.660;107.169;93.570;15.924;1.533;16.404;20,68%;12,11%;0;0
