Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);Títulos e Valores Mobiliários (c);Instrumentos Derivativos (d);Operações de Crédito;;;;;Operações de Arrendamento Financeiro;;;;Outras Operações com Características de Concessão de Crédito;;;;;Valores a Receber de Transações de Pagamentos - Usuários Finais (Pós-pago);;;Outros Ativos Realizáveis (i);Ativo Permanente (j);Ativo Total (k) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h) + (i) + (j);
;;;;;;;;;;;;;Valor Contábil Bruto (e1);Perda Esperada (e2);Hedge de Valor Justo (e3);Ajuste a Valor Justo (e4);Operações de Crédito (e);Valor Contábil Bruto (f1);Perda Esperada (f2);Hedge de Valor Justo (f3);Operações de Arrendamento Financeiro (f);Valor Contábil Bruto (g1);Perda Esperada (g2);Hedge de Valor Justo (g3);Ajuste a Valor Justo (g4);Outras Operações com Características de Concessão de Crédito (g);Valor Contábil Bruto (h1);Perda Esperada (h2);Valores a Receber de Transações de Pagamentos - Usuários Finais (Pós-pago) (h);;;;
SOCINAL S.A. CFI - PRUDENCIAL;1000083577;n1;S5;I;2;ARARUAMA;RJ;12/2025;17.544;7.999;10.134;0;396.932;-8.853;0;0;388.080;0;0;0;0;0;0;0;0;0;0;0;0;13.726;2.341;439.824
COOPERATIVA DE CRÉDITO UNICRED AMPLA LTDA - UNICRED AMPLA;71163315;b3S;S5;I;2;SETE LAGOAS;MG;12/2025;834;0;13.080;0;246.677;-8.755;0;0;237.922;0;0;0;0;0;0;0;0;0;32.122;-282;31.840;152.487;3.657;439.819
AL5 S.A. SCFI - PRUDENCIAL;1000084734;n1;S4;I;2;CUIABA;MT;12/2025;6.218;38.393;0;0;120.241;-6.394;0;0;113.847;0;0;0;0;252.833;-11.657;0;0;241.176;0;0;0;28.923;5.721;434.278
COOPERATIVA DE CRÉDITO DOS SERVIDORES MILITARES, POLÍCIA CIVIL E DA SECRETARIA DE EDUCAÇÃO DO ESTADO DE MINAS GERAIS LTDA - SICOOB COOPEMG;3269540;b3S;S5;I;2;BELO HORIZONTE;MG;12/2025;288;2.089;10.611;0;269.062;-19.353;0;0;249.709;0;0;0;0;2.012;-1.397;0;0;615;0;0;0;168.213;2.275;433.800
COOPERATIVA DE CRÉDITO RURAL DE IRAÍ DE MINAS LTDA -SICOOB CREDIMIL;71207740;b3S;S5;I;2;IRAI DE MINAS;MG;12/2025;519;866;16.643;0;169.911;-1.030;0;0;168.881;0;0;0;0;0;0;0;0;0;0;0;0;245.595;606;433.110
COOPERATIVA DE CRÉDITO DO VALE DO ITAJAÍ E VALE DO ITAPOCÚ - SICOOB MULTICREDI;2883398;b3S;S5;I;2;BLUMENAU;SC;12/2025;3.472;4.025;92.589;0;298.518;-31.773;0;0;266.744;0;0;0;0;2.138;-1.651;0;0;487;0;0;0;60.939;2.434;430.691
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER JUDICIÁRIO, DO TRIBUNAL DE CONTAS ESTADUAL E DEMAIS ÓRGÃOS PÚBLICOS MUNICIPAIS, ESTADUAIS E FEDERAIS NO ESTADO DO RIO DE JANEIRO LTDA.;2000895;b3S;S5;I;2;RIO DE JANEIRO;RJ;12/2025;553;1.118;15.343;0;272.776;-5.864;0;0;266.912;0;0;0;0;64;-48;0;0;16;0;0;0;143.196;1.223;428.360
KREDILIG S.A. - CFI - PRUDENCIAL;1000083498;n1;S5;I;2;BIGUACU;SC;12/2025;205;14.186;0;0;449.377;-110.854;0;0;338.523;0;0;0;0;0;0;0;0;0;64.147;-10.961;53.187;18.953;2.113;427.167
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL ENCOSTAS DA SERRA GERAL;3485130;b3S;S5;I;2;SANTA ROSA DE LIMA;SC;12/2025;2.260;0;9.934;0;289.489;-6.917;0;0;282.573;0;0;0;0;609;-398;0;0;211;0;0;0;122.961;5.306;423.244
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO E DOS ADVOGADOS LTDA. - SICOOB CREDIJUR;2480577;b3S;S5;I;2;GOIANIA;GO;12/2025;1.456;6.817;25.710;0;227.357;-26.151;0;0;201.206;0;0;0;0;2.161;-1.591;0;0;570;0;0;0;174.711;9.641;420.111
GAZINCRED SCFI - PRUDENCIAL;1000080824;n1;S4;C;2;DOURADINA;PR;12/2025;4.526;4.602;49.759;0;274.899;-37.923;0;0;236.976;0;0;0;0;0;0;0;0;0;7.068;-170;6.898;100.189;15.204;418.153
EBURY BANCO DE CÂMBIO - PRUDENCIAL;1000080862;b2;S4;I;3;SAO PAULO;SP;12/2025;19.421;124.064;87.891;10.487;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;112.095;61.184;415.141
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA CENTRO SERRA - CRESOL CENTRO SERRA;1155801;b3S;S5;I;2;CURITIBANOS;SC;12/2025;927;0;9.150;0;334.263;-17.962;0;0;316.301;0;0;0;0;3.904;-1.243;0;0;2.661;0;0;0;81.355;4.633;415.027
OKTO IP - PRUDENCIAL;1000086323;n4;NA;I;3;SAO PAULO;SP;12/2025;3.245;0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;406.749;4.338;414.430
CREDISAN COOPERATIVA DE CRÉDITO;62109566;b3S;S5;I;2;SAO JOAO DA BOA VISTA;SP;12/2025;4.377;0;4.542;0;144.889;-6.085;0;0;138.804;0;0;0;0;0;0;0;0;0;0;0;0;263.161;3.270;414.154
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PIRACANJUBA LTDA. - SICOOB CERRADO;5222094;b3S;S5;I;2;PIRACANJUBA;GO;12/2025;1.192;12.291;10.895;0;298.121;-25.391;0;0;272.730;0;0;0;0;69.174;-1.554;0;0;67.620;0;0;0;44.923;2.267;411.918
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL MAIS;5269976;b3S;S5;I;2;QUILOMBO;SC;12/2025;2.500;0;15.688;0;252.916;-12.104;0;0;240.812;0;0;0;0;1.918;-1.122;0;0;796;0;0;0;144.587;5.394;409.778
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUL CATARINENSE - ACENTRA;3427097;b3S;S5;I;2;CRICIUMA;SC;12/2025;3.201;0;11.766;0;324.594;-29.082;0;0;295.512;0;0;0;0;5.693;-4.165;0;0;1.528;0;0;0;93.646;3.304;408.956
COOPERATIVA DE CRÉDITO SACRAMENTO LTDA - SICOOB SACRAMENTO;71154256;b3S;S5;I;2;SACRAMENTO;MG;12/2025;1.367;34.692;15.359;0;241.186;-20.258;0;0;220.928;0;0;0;0;76.622;-1.947;0;0;74.675;0;0;0;52.151;8.046;407.217
COOPERATIVA DE CREDITO SULCREDI AMPLEA;8253539;b3S;S5;I;2;SAO MIGUEL D'OESTE;SC;12/2025;3.864;28;36.329;0;236.820;-15.308;0;0;221.512;0;0;0;0;0;0;0;0;0;0;0;0;136.401;8.004;406.137
COOPERATIVA DE CRÉDITO DO VALE EUROPEU - SICOOB EURO VALE;82133182;b3S;S5;I;2;TIMBO;SC;12/2025;5.957;12.058;8.414;0;295.569;-27.630;0;0;267.939;0;0;0;0;2.549;-1.888;0;0;661;0;0;0;104.504;4.492;404.025
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO NOS ESTADOS DE ALAGOAS, SERGIPE E BAHIA - SICOOB LESTE;2493000;b3S;S5;I;2;MACEIO;AL;12/2025;11.566;0;16.936;0;250.974;-9.667;0;0;241.307;0;0;0;0;13.455;-823;0;0;12.631;0;0;0;111.646;9.863;403.949
URBANO SCFI - PRUDENCIAL;1000087786;n1;S4;I;2;BARUERI;SP;12/2025;57;379.948;20.985;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;183;0;401.173
COOPERATIVA DE CRÉDITO DE TIROS E MATUTINA LTDA.- SICOOB CREDITIROS;42880617;b3S;S5;I;2;TIROS;MG;12/2025;944;0;14.267;0;258.222;-13.751;0;0;244.471;0;0;0;0;14.620;-653;0;0;13.967;0;0;0;122.425;3.135;399.210
OXY CH - PRUDENCIAL;1000085520;n1;S4;C;2;PORTO ALEGRE;RS;12/2025;737;88.135;4.041;0;302.995;-7.698;0;0;295.298;0;0;0;0;258;0;0;0;258;0;0;0;9.565;902;398.936
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE DE MINAS GERAIS LTDA.   SICOOB CREDIPINHO;71154876;b3S;S5;I;2;JOAO PINHEIRO;MG;12/2025;5.110;9.470;15.508;0;251.528;-38.023;0;0;213.505;0;0;0;0;16.956;-2.886;0;0;14.070;0;0;0;137.156;2.782;397.600
UNIPRIME DO IGUAÇU - COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO;1848322;b3S;S5;I;2;PATO BRANCO;PR;12/2025;2.027;1;8.749;0;280.370;-11.891;0;0;268.478;0;0;0;0;43;1;0;0;42;0;0;0;107.035;6.999;393.332
COOPERATIVA DE CRÉDITO DOS SERVIDORES DOS PODERES LEGISLATIVOS DO ESTADO DE MINAS GERAIS E DO SEU ÓRGÃO AUXILIAR E DE LIVRE ADMISSÃO LTDA. - SICOOB COFAL;21797311;b3S;S5;I;2;BELO HORIZONTE;MG;12/2025;768;1.277;11.787;0;75.929;-1.996;0;0;73.933;0;0;0;0;236;-172;0;0;65;0;0;0;303.580;681;392.091
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL DE MATO GROSSO DO SUL - SICOOB CENTRO SUL MS;10319386;b3S;S5;I;2;DOURADOS;MS;12/2025;3.073;16.771;7.420;0;282.316;-50.645;0;0;231.671;0;0;0;0;12.146;-1.962;0;0;10.183;0;0;0;111.457;10.647;391.222
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PEDRO LEOPOLDO LTDA - SICOOB CREDIPEL;71441406;b3S;S5;I;2;PEDRO LEOPOLDO;MG;12/2025;3.548;4.253;7.992;0;171.684;-16.373;0;0;155.311;0;0;0;0;1.525;-1.137;0;0;388;0;0;0;211.667;6.244;389.404
LAR COOPERATIVA DE CRÉDITO - LAR CREDI;39343350;b3S;S5;I;2;MEDIANEIRA;PR;12/2025;7.808;0;179.770;0;205.517;-10.998;0;0;194.519;0;0;0;0;0;0;0;0;0;0;0;0;371;1.311;383.778
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUL DO BRASIL - CREVISC;10143743;b3S;S5;I;2;GUARAMIRIM;SC;12/2025;2.300;0;9.261;0;268.613;-16.655;0;0;251.958;0;0;0;0;2.610;-1.992;0;0;618;0;0;0;111.089;6.019;381.245
COOPERATIVA DE CRÉDITO SICOOB CONFIANÇA;7097064;b3S;S5;I;2;MARECHAL CANDIDO RONDON;PR;12/2025;2.201;39.394;23.699;0;212.494;-26.085;0;0;186.409;0;0;0;0;32.446;-3.964;0;0;28.482;0;0;0;94.385;6.626;381.196
COOPERATIVA DE CRÉDITO RURAL DE ABELARDO LUZ - SULCREDI/CREDILUZ;1073966;b3S;S5;I;2;ABELARDO LUZ;SC;12/2025;3.196;0;103.888;0;222.724;-14.290;0;0;208.434;0;0;0;0;0;0;0;0;0;0;0;0;58.499;6.100;380.117
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED HORIZONTES LTDA - UNICRED HORIZONTES;1526924;b3S;S5;I;2;IJUI;RS;12/2025;443;0;10.634;0;197.661;-8.433;0;0;189.228;0;0;0;0;0;0;0;0;0;13.602;-88;13.514;163.943;1.321;379.084
COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO DO RIO DE JANEIRO - SICREDI RIO RJ;72128440;b3S;S4;I;2;RIO DE JANEIRO;RJ;12/2025;1.515;15.989;101.175;0;194.877;-20.042;0;0;174.835;0;0;0;0;0;0;0;0;0;14.275;-645;13.630;49.147;21.994;378.285
COOPERATIVA DE CRÉDITO DA GRANDE FLORIANÓPOLIS - ÚNILOS;2405189;b3S;S5;I;2;FLORIANOPOLIS;SC;12/2025;609;0;10.634;0;244.474;-19.162;0;0;225.312;0;0;0;0;2.127;-1.627;0;0;500;0;0;0;133.705;3.649;374.410
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAMPOS GERAIS E CAMPO DO MEIO LTDA - SICOOB CREDCAM;71146450;b3S;S5;I;2;CAMPOS GERAIS;MG;12/2025;1.489;0;12.053;0;128.516;-6.695;0;0;121.822;0;0;0;0;32.098;-1.437;0;0;30.661;0;0;0;200.807;6.830;373.661
COOPERATIVA DE CRÉDITO CREDIVAG LTDA - SICOOB CREDIVAG;25404542;b3S;S5;I;2;JANAUBA;MG;12/2025;2.650;1.717;8.838;0;110.532;-8.321;0;0;102.211;0;0;0;0;2.448;-565;0;0;1.883;0;0;0;244.008;11.009;372.315
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DE GOIÁS;4406371;b3S;S5;I;2;GOIANIA;GO;12/2025;2.692;22.603;5.583;0;158.686;-32.715;0;0;125.971;0;0;0;0;56.248;-4.385;0;0;51.863;0;0;0;159.963;3.411;372.086
NEGRESCO S.A. - CFI - PRUDENCIAL;1000083450;n1;S5;I;2;CURITIBA;PR;12/2025;742;40.949;0;0;431.658;-137.143;0;0;294.515;0;0;0;0;0;0;0;0;0;0;0;0;31.573;2.729;370.509
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA CRESOL VALE;7320890;b3S;S5;I;2;VITOR MEIRELES;SC;12/2025;730;0;17.316;0;277.263;-7.911;0;0;269.352;0;0;0;0;2.974;-460;0;0;2.513;0;0;0;71.548;8.469;369.928
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE ARATIBA - CRESOL ARATIBA;4565791;b3S;S5;I;2;ARATIBA;RS;12/2025;843;0;13.366;0;239.460;-7.421;0;0;232.039;0;0;0;0;1.167;-313;0;0;854;0;0;0;118.989;2.512;368.602
COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS NO ESTADO DA BAHIA LTDA. - SICOOB INOVA;4321309;b3S;S5;I;2;SALVADOR;BA;12/2025;1.836;6.117;12.979;0;221.276;-14.543;0;0;206.732;0;0;0;0;1.491;-1.070;0;0;421;0;0;0;132.711;6.270;367.066
BGC LIQUIDEZ DTVM LTDA - PRUDENCIAL;1000084033;n2;S4;I;3;RIO DE JANEIRO;RJ;12/2025;363;56.592;219.869;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81.593;6.844;365.260
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CARMO DO RIO CLARO LTDA - SICOOB CREDICARMO;25743311;b3S;S5;I;2;CARMO DO RIO CLARO;MG;12/2025;775;24.443;10.948;0;159.086;-24.731;0;0;134.355;0;0;0;0;31.371;-2.127;0;0;29.244;0;0;0;158.259;5.708;363.732
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS JUÍZES E CARREIRAS PÚBLICAS DO DIREITO DO ESTADO DO RIO GRANDE DO SUL - SICREDI AJURIS RS;3750034;b3S;S4;I;2;PORTO ALEGRE;RS;12/2025;105;98.646;156.317;0;39.996;-1.016;0;0;38.980;0;0;0;0;0;0;0;0;0;10.479;-120;10.359;54.403;774;359.585
VIC DTVM S/A - PRUDENCIAL;1000084002;n2;S4;I;2;RIO DE JANEIRO;RJ;12/2025;13;52.169;276.934;14.289;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.780;269;357.454
OLIVEIRA TRUST DTVM S.A. - PRUDENCIAL;1000084040;n2;S4;I;2;RIO DE JANEIRO;RJ;12/2025;1.502;164.747;129.321;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58.635;3.206;357.411
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI CENTRO PERNAMBUCANA;41255225;b3S;S4;I;2;CARUARU;PE;12/2025;875;7.670;181.139;0;134.666;-10.999;0;0;123.667;0;0;0;0;48;-27;0;0;21;18.934;-706;18.227;21.113;3.943;356.655
LAUNCH PAD SCD - PRUDENCIAL;1000086048;n1;S5;I;3;BELO HORIZONTE;MG;12/2025;191;135.781;205.691;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.596;0;355.259
PLUXEE IP - PRUDENCIAL;1000087889;n4;NA;I;3;SAO PAULO;SP;12/2025;819;0;310.213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43.197;182;354.412
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI INTEGRAÇÃO BAHIA - SICREDI INTEGRAÇÃO BAHIA;97489280;b3S;S4;I;2;ITABUNA;BA;12/2025;766;36.940;108.067;0;151.598;-15.371;0;0;136.226;0;0;0;0;322;0;0;0;322;20.948;-836;20.112;34.984;12.025;349.441
AGORACRED S/A SCFI - PRUDENCIAL;1000083618;n1;S5;I;2;VITORIA;ES;12/2025;1.069;0;48.686;0;414.952;-129.690;0;0;285.263;0;0;0;0;0;0;0;0;0;0;0;0;11.408;2.282;348.708
COOPERATIVA DE CRÉDITO SICREDI ALTO SERTÃO PARAIBANO - SICREDI ALTO SERTÃO PARAIBANO;9343038;b3S;S4;I;2;SOUSA;PB;12/2025;9.810;26.309;109.424;0;142.232;-4.918;0;0;137.314;0;0;0;0;0;0;0;0;0;18.530;-709;17.821;35.386;10.254;346.317
COOPERATIVA DE CRÉDITO SICOOB NORTE SUL LTDA;2876918;b3S;S5;I;2;GANDU;BA;12/2025;5.723;17.561;11.740;0;225.134;-12.766;0;0;212.368;0;0;0;0;1.577;-1.165;0;0;412;0;0;0;91.079;6.183;345.066
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO BANDEIRANTES - SICREDI BANDEIRANTES SP;4853988;b3S;S4;I;2;SAO CARLOS;SP;12/2025;1.912;6.831;127.434;0;178.579;-23.733;0;0;154.845;0;0;0;0;0;0;0;0;0;12.148;-685;11.463;36.022;6.235;344.744
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DO VALE DAS ANTAS LTDA. - UNICRED PIONEIRA;94243839;b3S;S5;I;2;CASCA;RS;12/2025;612;0;5.973;0;226.699;-13.931;0;0;212.768;0;0;0;0;492;-427;0;0;65;6.363;-36;6.327;115.805;1.345;342.896
COOPERATIVA DE CRÉDITO DO SUDOESTE BAIANO LTDA - SICOOB CREDICONQUISTA;2282165;b3S;S5;I;2;VITORIA DA CONQUISTA;BA;12/2025;3.718;3.044;14.619;0;148.249;-9.951;0;0;138.297;0;0;0;0;5.065;-1.167;0;0;3.897;0;0;0;167.743;8.484;339.803
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PALMEIRAS E REGIÃO LTDA.;37631058;b3S;S5;I;2;PALMEIRAS DE GOIAS;GO;12/2025;1.335;1.143;22.370;0;198.953;-19.759;0;0;179.194;0;0;0;0;36.402;-200;0;0;36.203;0;0;0;88.950;6.085;335.280
BARRACRED - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO;1439107;b3S;S5;I;2;BARRA BONITA;SP;12/2025;41;0;79.305;0;201.483;-4.073;0;0;197.410;0;0;0;0;0;0;0;0;0;0;0;0;44.257;2.439;323.452
EQI INVESTIMENTOS CTVM - PRUDENCIAL;1000087119;n2;S4;I;2;SAO PAULO;SP;12/2025;279;48.464;112.993;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97.928;60.980;320.643
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO - SICOOB COOPERAC;8071414;b3S;S5;I;2;RIBEIRAO PRETO;SP;12/2025;2.841;56.380;105.771;0;135.389;-9.518;0;0;125.871;0;0;0;0;24.853;-1.656;0;0;23.197;0;0;0;2.877;1.305;318.242
STONEX DTVM - PRUDENCIAL;1000084088;b2;S4;C;3;SAO PAULO;SP;12/2025;11.488;123.485;115.878;263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65.574;1.470;318.158
COOPERATIVA DE CRÉDITO CREDIBAM LTDA. - SICOOB CREDIBAM;66259110;b3S;S5;I;2;BAMBUI;MG;12/2025;1.222;0;7.882;0;128.012;-6.134;0;0;121.878;0;0;0;0;428;-286;0;0;142;0;0;0;182.391;3.557;317.073
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB CREDMISSÃO LTDA. - SICOOB CREDMISSÃO;1667352;b3S;S5;I;2;PIRAPORA;MG;12/2025;4.669;24.650;4.781;0;209.560;-22.924;0;0;186.636;0;0;0;0;2.577;-1.297;0;0;1.281;0;0;0;92.250;2.614;316.880
COOPERATIVA DE ECONOMIA E CRÉDITO DE LIVRE ADMISSÃO LTDA. - SICOOB EMPRESARIAL;5856736;b3S;S5;I;2;BRASILIA;DF;12/2025;1.031;7.188;36.050;0;118.323;-12.842;0;0;105.481;0;0;0;0;4.396;-1.658;0;0;2.738;0;0;0;159.665;3.059;315.212
GOWD IP - PRUDENCIAL;1000087023;n4;NA;I;2;MARINGA;PR;12/2025;221.908;0;15.469;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74.797;2.870;315.044
SANTINVEST - PRUDENCIAL;1000080446;n1;S5;I;2;FLORIANOPOLIS;SC;12/2025;507;14.508;14;0;276.659;-25.002;0;0;251.656;0;0;0;0;169;-106;0;0;63;0;0;0;46.208;474;313.431
AFEAM - PRUDENCIAL;1000081108;n1;S4;I;1;MANAUS;AM;12/2025;861;0;254.569;0;43.693;-4.319;0;0;39.374;0;0;0;0;1.303;-25;0;0;1.279;0;0;0;7.162;9.974;313.219
COOPERATIVA DE CRÉDITO HORIZONTE - SICOOB HORIZONTE;7194313;b3S;S5;I;2;ARAPONGAS;PR;12/2025;2.055;7.872;5.247;0;153.226;-11.895;0;0;141.331;0;0;0;0;11.883;-1.060;0;0;10.823;0;0;0;143.160;2.633;313.122
AVENUE SECURITIES BI - PRUDENCIAL;1000088008;b2;S4;I;2;SAO PAULO;SP;12/2025;2.770;274.844;15.697;732;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.561;4.507;313.112
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA NOTARIAL E REGISTRAL - COOPNORE;7714057;b3S;S5;I;2;PORTO ALEGRE;RS;12/2025;227;0;4.639;0;94.444;-3.581;0;0;90.863;0;0;0;0;0;0;0;0;0;16.143;-128;16.015;200.642;633;313.019
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL DESENVOLVIMENTO;5425526;b3S;S5;I;2;CONCORDIA;SC;12/2025;1.493;0;8.502;0;220.153;-5.625;0;0;214.528;0;0;0;0;948;-280;0;0;668;0;0;0;82.495;5.083;312.769
COOPERATIVA DE CRÉDITO DO VALE DOS PINHAIS - SICOOB VALE DOS PINHAIS;86791837;b3S;S5;I;2;CACADOR;SC;12/2025;4.310;20.506;5.131;0;200.852;-26.066;0;0;174.786;0;0;0;0;1.605;-1.202;0;0;403;0;0;0;103.750;2.791;311.677
PLANNER - PRUDENCIAL;1000080587;n1;S4;C;2;SAO PAULO;SP;12/2025;19.036;117.648;120.490;50;163;-163;0;0;0;0;0;0;0;1.071;-1.071;0;0;0;0;0;0;52.843;865;310.933
PINBANK BRASIL IP - PRUDENCIAL;1000086361;n1;S5;C;3;SAO PAULO;SP;12/2025;1.707;0;4.546;0;251;-83;0;0;167;0;0;0;0;0;0;0;0;0;0;0;0;250.984;52.810;310.215
AGENCIA FOMENTO GOIAS - PRUDENCIAL;1000081050;n1;S4;I;1;GOIANIA;GO;12/2025;7;0;153.399;0;134.843;-10.902;0;0;123.941;0;0;0;0;1.568;-28;0;0;1.539;0;0;0;21.589;4.763;305.238
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DE SAÚDE E DE LIVRE ADMISSÃO DO TRIÂNGULO MINEIRO E SUL DE MINAS LTDA. - UNICRED PROGRESSO;71432926;b3S;S5;I;2;UBERABA;MG;12/2025;260;0;9.668;0;121.753;-4.177;0;0;117.577;0;0;0;0;0;0;0;0;0;21.596;-115;21.481;149.032;7.104;305.122
ZERO IP - PRUDENCIAL;1000087896;n4;NA;I;2;RECIFE;PE;12/2025;2.586;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;301.486;389;304.460
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO EMPREENDEDORES - SICREDI EMPREENDEDORES PR;7070495;b3S;S4;I;2;CURITIBA;PR;12/2025;921;15.301;145.932;0;112.578;-9.968;0;0;102.611;0;0;0;0;195;-148;0;0;46;14.157;-550;13.607;21.075;2.639;302.133
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA TRANSAMAZÔNICA - CRESOL TRANSAMAZÔNICA;24431221;b3S;S5;I;2;PACAJA;PA;12/2025;2.330;0;1.781;0;191.526;-14.765;0;0;176.760;0;0;0;0;1.889;-1.365;0;0;524;0;0;0;115.267;3.904;300.566
SICOOB CRESSEM - COOPERATIVA DE ECNONOMIA E CRÉDITO MUTUO DOS SERVIDORES MUNICIPAIS DA REGIÃO METROPOLITANA DO VALE DO PARAIBA E LITORAL NORTE;54190525;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;12/2025;1.514;1.441;127.283;0;176.332;-21.463;0;0;154.869;0;0;0;0;2.544;-1.636;0;0;908;0;0;0;3.684;9.257;298.957
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE SÃO VALENTIM - CRESOL SÃO VALENTIM;3015152;b3S;S5;I;2;SAO VALENTIM;RS;12/2025;1.374;0;10.773;0;209.870;-6.901;0;0;202.970;0;0;0;0;1.475;-771;0;0;704;0;0;0;78.116;3.810;297.745
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA DE NOVA MUTUM E REGIÃO - CRESOL MATO GROSSO;50735161;b3S;S5;I;2;NOVA MUTUM;MT;12/2025;711;0;4.560;0;230.216;-9.874;0;0;220.342;0;0;0;0;1.557;-1.052;0;0;505;0;0;0;62.694;6.206;295.018
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE JATAÍ E REGIÃO LTDA.;10143499;b3S;S5;I;2;JATAI;GO;12/2025;3.445;31.103;2.530;0;203.259;-19.738;0;0;183.521;0;0;0;0;13.612;-1.788;0;0;11.823;0;0;0;55.577;6.278;294.276
COOPERATIVA DE CRÉDITO CREDIVAZ LTDA. - SICOOB CREDIVAZ;803287;b3S;S5;I;2;VAZANTE;MG;12/2025;2.891;27.012;8.593;0;179.949;-21.353;0;0;158.596;0;0;0;0;2.971;-1.549;0;0;1.422;0;0;0;87.338;8.378;294.230
MONTE BRAVO CTVM - PRUDENCIAL;1000087281;n2;S4;C;2;SAO PAULO;SP;12/2025;55;7.087;183.282;16.430;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.578;60.052;293.484
COOPERATIVA DE CRÉDITO CREDICAMPINA LTDA. - SICOOB CREDICAMPINA;1609345;b3S;S5;I;2;CAMPINA VERDE;MG;12/2025;1.051;6.171;10.082;0;192.090;-8.268;0;0;183.821;0;0;0;0;14.131;-289;0;0;13.842;0;0;0;75.616;2.294;292.877
